specobjid,plateid,mjd,fiberid,z,ra,dec,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw,nii_6584_eqw,h_alpha_flux_err,h_beta_flux_err,oiii_5007_flux_err,nii_6584_flux_err,oi_6300_flux_err,sii_6717_flux_err,sii_6731_flux_err
303043028845619200,269,51910,640,0.0314129,152.0859,0.2506199,159.1111,57.57797,24.14566,50.82046,11.63004,38.20793,27.67314,-15.95025,-5.240808,2.958854,2.620919,2.318363,2.051662,2.008792,2.130554,2.121026
304002352724076544,270,51909,34,0.2040654,153.8929,-0.2973228,195.7587,35.57896,150.071,175.5571,21.71812,58.56006,46.23402,-14.93655,-12.28069,4.470747,3.53786,4.050104,5.10911,3.106915,3.923934,4.146318
304006750770587648,270,51909,50,0.04243781,153.4451,-0.914217,635.1912,108.6319,687.4507,634.578,77.27667,248.9403,209.4751,-17.37357,-14.11501,10.4084,5.889566,10.47349,10.22843,6.871323,8.626145,8.465047
304008949793843200,270,51909,58,0.04933015,153.4716,-0.7440436,299.5038,90.08466,59.89566,72.64465,11.35373,69.1628,48.84586,-59.14927,-14.78256,4.16955,2.608769,2.40309,1.961733,1.399374,2.049463,1.811424
304014172474075136,270,51909,77,0.0463312,153.5243,-0.1271457,333.7006,109.4581,251.8931,31.96437,7.522259,47.82798,31.34646,-81.78987,-6.845552,5.185962,2.920878,3.968036,1.715634,1.345315,1.781665,1.637031
304017471008958464,270,51909,89,0.04748411,153.3433,-0.8717944,306.4053,71.12551,38.21413,86.55301,11.75735,67.38058,49.14203,-30.51247,-8.829099,4.34273,2.639681,2.509682,2.444738,1.788942,2.369178,2.202082
304017745886865408,270,51909,90,0.06230282,153.3063,-0.8968259,582.8629,188.4396,206.9862,113.8957,12.44967,106.2449,76.88914,-82.54414,-16.4302,6.524456,3.748413,4.090914,2.322581,1.467581,2.439169,2.221091
304018570520586240,270,51909,93,0.04874733,153.3403,-0.7814213,175.5219,52.51843,68.80053,21.18895,12.72544,43.52963,28.56068,-38.94378,-4.314161,3.298093,2.456384,2.801116,1.747634,1.69689,2.022909,1.832692
304024617834539008,270,51909,115,0.0435949,153.4669,-0.3736448,175.0988,29.33654,14.32787,56.26613,11.96131,45.8219,35.38997,-24.05171,-7.854568,3.081304,2.14735,1.981829,2.452134,1.870077,2.22268,1.972114
304027091735701504,270,51909,124,0.09223709,152.698,-0.9598342,323.1991,93.02721,51.20788,105.3562,10.72838,57.63268,34.14821,-27.6453,-8.935806,4.396208,2.899069,2.881699,2.652479,2.059834,2.860595,2.381591
304027366613608448,270,51909,125,0.09686861,153.1661,-1.106351,354.96,51.71258,47.55017,199.2943,30.07204,108.3229,77.35668,-22.62612,-13.11214,5.899241,3.63146,3.605553,4.717848,3.407501,4.959443,4.106495
304028191247329280,270,51909,128,0.1900033,152.8282,-1.062503,233.3937,57.31517,76.88897,60.33388,15.21742,50.82162,26.93426,-63.05463,-15.90261,4.915208,4.200957,4.124336,3.249479,2.624678,6.0463,3.38812
304033139049654272,270,51909,146,0.1530577,152.7714,-0.3868037,236.4042,42.23442,57.77807,268.0799,31.06852,82.17723,58.03224,-18.61119,-18.93682,6.552566,3.973187,4.708764,7.375803,3.433117,4.935786,4.55685
304033963683375104,270,51909,149,0.04664793,152.7911,-0.3994312,496.3665,145.5637,52.03775,200.8448,12.40879,97.44765,75.7291,-39.75139,-15.992,5.895012,3.496611,2.686918,3.368238,1.88028,2.700028,2.518671
304038361729886208,270,51909,165,0.04348949,152.7132,-0.6451311,524.6385,129.4118,513.5613,324.3851,36.54036,118.9272,89.18655,-13.64163,-8.692255,7.922544,4.784807,8.027407,6.922844,4.763872,5.482786,5.258883
304038911485700096,270,51909,167,0.06901301,152.6219,-0.3327075,604.633,179.647,200.4234,157.4926,14.9569,96.43003,70.00793,-83.09872,-20.96169,5.897862,3.798949,3.858458,2.612931,1.46827,2.302037,2.072204
304040285875234816,270,51909,172,0.06949116,152.5923,-0.3763732,98.82668,19.11937,9.671737,46.07165,7.919681,24.3009,18.52656,-11.18985,-5.328192,2.599314,1.964846,1.881363,2.095043,1.573112,1.940145,1.891728
304041385386862592,270,51909,176,0.06913372,152.6343,-0.3086652,195.8297,59.81295,69.71578,40.21154,8.295003,39.00461,27.88503,-31.61223,-6.628767,3.033099,2.1217,2.433748,1.58393,1.252947,1.697049,1.561443
304041935142676480,270,51909,178,0.02110603,152.681,-0.6377851,430.6102,150.8434,349.1174,40.41412,18.05468,71.28476,52.7315,-29.42578,-2.790431,5.30502,4.269882,6.510621,2.258912,2.298985,2.767613,2.946665
304052105625233408,270,51909,215,0.06662225,152.5322,-0.8823301,292.5649,70.2589,22.52198,95.50285,11.14206,63.93872,41.65927,-29.72926,-9.499546,3.966439,2.646896,2.343052,2.429305,1.672549,2.284661,2.07418
304053480014768128,270,51909,220,0.06605411,152.5269,-1.061967,364.9677,81.74656,61.76437,181.1795,16.09316,76.74274,58.75269,-14.66399,-7.052725,5.665926,3.578344,3.845877,4.437646,3.046114,3.733478,3.619888
304054304648488960,270,51909,223,0.06670682,152.4043,-0.3270286,386.8065,77.2675,21.32518,128.2007,14.3161,73.62415,55.9524,-28.69015,-9.097569,5.151794,2.861842,2.491591,3.110373,2.060367,2.783063,2.648106
304054579526395904,270,51909,224,0.1375496,152.4089,-0.1597265,1112.157,295.0864,539.1013,272.5817,27.43278,145.2958,111.642,-139.9559,-34.10518,10.17876,5.094324,7.283286,4.046671,2.264508,4.297221,3.581248
304057053427558400,270,51909,233,0.09598909,152.3449,-0.3747969,353.1573,98.78344,48.97398,113.609,13.55352,73.63857,49.07141,-35.96984,-11.50417,4.725284,3.03982,2.83653,2.967738,2.035047,3.51057,2.548885
304058977572907008,270,51909,240,0.09554072,152.3612,-0.3643287,658.9089,166.6342,131.7635,183.7893,18.32275,107.3238,79.40772,-62.47775,-17.63871,7.130632,3.496251,3.437734,3.124511,2.040101,3.52648,2.792809
304062550985697280,270,51909,253,0.1170835,152.1322,-0.751438,1276.945,193.6312,101.8531,555.0167,45.91722,239.0767,179.6871,-91.06149,-38.56323,11.01137,4.116193,3.679276,6.2371,2.920007,4.476423,4.650258
304064750008952832,270,51909,261,0.06938007,152.2948,-0.2709666,252.2621,68.71239,31.06908,71.60995,7.481746,59.42628,38.56556,-34.25564,-9.325133,3.728951,2.463754,2.246982,2.099293,1.459736,2.119621,1.900433
304066124398487552,270,51909,266,0.1105128,152.2089,-0.2023973,428.8366,77.13752,500.2569,206.7604,21.91981,46.46792,44.07494,-19.86561,-14.44698,8.242825,4.697951,6.959091,4.810122,2.800848,3.27905,3.503495
304072996346161152,270,51909,291,0.04344077,151.6072,-1.185598,417.4377,82.42498,32.02139,124.8211,14.06994,94.64693,54.62796,-32.15743,-9.604229,5.235816,3.012574,2.621433,3.323353,2.133714,2.995049,2.83507
304073546101975040,270,51909,293,0.09316329,151.9299,-0.7404349,438.926,90.90801,47.12954,137.1422,22.737,113.0546,75.37099,-40.79045,-12.81011,4.87704,2.871212,2.674168,2.883342,2.359382,4.115091,3.351861
304076294881044480,270,51909,303,0.1106428,152.1081,-0.2264246,234.9463,63.82534,93.07555,42.32643,13.21018,50.90128,36.30632,-57.26674,-11.80142,3.623121,2.188576,2.743118,2.064691,1.405607,1.922697,1.994995
304077119514765312,270,51909,306,0.02121134,152.1498,-0.6768458,1777.353,498.9414,1383.671,173.3401,16.52133,173.2269,128.9925,-263.2503,-26.03414,15.21573,5.882555,13.02634,2.484671,1.527082,3.009388,2.771629
304079318538020864,270,51909,314,0.1521127,152.1775,-0.2444984,483.7566,128.891,179.3208,89.14682,16.70874,78.72121,62.02404,-108.2137,-20.55938,5.07796,2.855418,3.712388,2.104498,1.485074,2.275011,2.934925
304080418049648640,270,51909,318,0.07007258,152.2084,-0.3331159,781.0998,202.2403,82.81166,236.172,24.35175,148.9274,105.3007,-61.67098,-18.53028,7.849958,4.136735,3.301678,3.686803,2.02594,3.234383,2.945712
304082342194997248,270,51909,325,0.03249149,151.6839,1.129838,780.3043,161.0957,45.03998,265.6569,15.31121,141.8729,104.385,-30.35316,-10.13276,8.546695,3.966796,3.16777,4.357299,2.651442,3.8398,3.752516
304090313654298624,270,51909,354,0.03297864,152.1304,0.3566562,166.4648,49.04467,90.96012,30.18775,9.894371,31.81702,26.38465,-13.0319,-2.253097,3.143138,2.627343,3.275451,1.88444,1.856003,2.164428,2.056338
304090863410112512,270,51909,356,0.1763657,152.0823,0.4519483,359.8556,75.27764,40.10643,194.779,18.76341,70.18742,63.27481,-27.64161,-14.35499,6.56967,3.383152,5.465281,5.459264,2.714753,3.581354,4.679294
304103507793831936,270,51909,402,0.06233461,152.2816,1.220567,241.1854,69.4647,30.15465,68.5644,8.53258,47.32829,32.31362,-33.89375,-10.02536,3.445305,2.495875,2.196203,1.962536,1.4439,1.872283,1.731771
304104332427552768,270,51909,405,0.04485136,152.4246,1.237502,185.9118,52.08688,37.89846,44.62892,8.354786,46.53981,32.35217,-29.96779,-6.744009,2.996234,2.324179,2.311088,1.807875,1.547182,1.841427,1.692131
304106531450808320,270,51909,413,0.1097065,152.2704,1.072476,291.4178,83.97491,68.47797,67.77637,11.50305,59.91703,43.62408,-60.50795,-12.7558,4.305989,2.569218,2.549561,2.173615,1.353812,1.997445,2.095839
304110379741505536,270,51909,427,0.06260736,152.3645,0.03182273,1236.279,359.3741,280.1463,384.277,36.29418,226.3982,165.3255,-60.44199,-19.09498,11.48283,5.991475,5.915772,5.075393,2.831273,4.413526,3.948028
304112029008947200,270,51909,433,0.09199307,152.3428,0.01339602,651.92,200.0928,389.3005,104.4907,23.01744,122.9295,80.89694,-93.80927,-15.4718,6.861093,4.043327,5.718746,2.343879,1.900383,3.212936,2.595215
304112853642668032,270,51909,436,0.09599313,152.2592,0.1116855,742.1401,204.4591,139.5442,255.3538,26.68275,130.282,99.52082,-60.93238,-20.85324,7.54477,4.325264,4.107568,3.790168,2.275503,3.6045,3.127323
304115602421737472,270,51909,446,0.04447901,152.4749,1.221324,243.7588,39.21944,20.55083,97.19299,12.75844,59.94022,39.99619,-28.34706,-11.52917,3.757576,2.516169,2.468093,2.835567,2.061118,2.673761,2.26316
304121099979876352,270,51909,466,0.09534106,152.5901,-0.006238234,119.2003,25.46612,26.05859,105.0757,21.55748,43.98902,32.38582,-4.047762,-3.56864,5.185572,4.183496,4.318491,4.825004,4.182817,4.718638,4.86624
304124123636852736,270,51909,477,0.09241752,152.5706,0.3337003,343.7934,87.65579,31.25239,126.1047,14.81628,72.06064,57.42749,-38.22985,-14.23875,4.264415,3.001501,2.951515,2.625415,1.973278,3.287364,2.461519
304126872415922176,270,51909,487,0.09453683,152.7796,0.5054675,754.9736,191.2692,42.80861,439.3189,12.52808,96.50775,87.15571,-51.30304,-28.65713,7.709068,4.394683,3.37341,4.99964,2.367369,3.248346,3.690239
304128246805456896,270,51909,492,0.06985281,153.3152,0.1792877,364.568,75.52629,29.98916,135.9868,12.9557,67.46703,52.18385,-22.60051,-8.581541,4.778435,2.929543,2.686593,3.135408,2.066143,2.693799,2.565651
304131270462433280,270,51909,503,0.1171453,153.4519,0.3374476,130.9032,26.12757,243.6527,180.8042,18.93382,33.53343,30.58453,-7.742403,-12.25326,8.254332,5.010562,6.465576,6.351526,3.661329,4.070776,4.593721
304136218264758272,270,51909,521,0.02145066,152.735,1.072098,543.0855,136.1359,59.51633,170.4761,16.72344,114.3734,77.78556,-27.43778,-8.476307,6.609175,3.907983,3.346789,3.473068,2.414848,3.465386,3.213043
304137592654292992,270,51909,526,0.03307562,152.775,1.225474,376.2202,103.6663,156.366,74.62965,9.376835,70.12723,47.14344,-143.9126,-29.02647,3.841493,2.607692,3.102692,1.62319,1.179312,1.842239,1.583095
304138142410106880,270,51909,528,0.1217412,152.7605,0.95701,718.776,216.8999,516.5654,85.05372,24.24016,103.9856,75.48821,-173.3152,-18.77452,6.969535,3.567091,6.055487,2.317927,1.486552,2.341764,2.053608
304140341433362432,270,51909,536,0.0943777,152.7159,0.8048615,726.6811,201.7651,144.2133,179.4393,19.64247,130.8258,93.12086,-97.4498,-24.19312,6.844352,3.581702,3.197076,2.620903,1.583782,2.708717,2.821924
304147763136849920,270,51909,563,0.1046545,153.1718,1.194113,397.513,108.3532,83.77141,101.7384,10.7386,76.69399,51.17671,-45.32031,-10.93762,5.302293,2.947446,3.103168,3.033541,1.785584,2.555481,2.466058
304148038014756864,270,51909,564,0.02132668,153.1053,1.245839,710.9245,205.9266,392.5901,107.5294,15.82578,123.1046,87.74239,-48.42028,-7.300423,7.134339,3.874599,5.521649,2.411814,1.90845,2.960439,2.7401
304149412404291584,270,51909,569,0.1221842,152.9895,0.9778298,600.8044,126.5965,28.74917,240.8773,15.88068,80.81429,52.53387,-32.71131,0.6369857,8.982019,3.826549,3.453694,13.47921,2.566477,4.259099,3.926919
304152161183361024,270,51909,579,0.123185,153.0087,0.8811317,564.739,99.71078,121.4781,305.2892,22.05689,105.1618,88.76842,-33.13247,-17.39094,6.776813,3.911357,4.172754,5.070422,2.790812,3.705956,3.718524
304161781910104064,270,51909,614,0.1297009,153.2381,1.193027,249.0042,48.81063,40.1546,137.401,18.11111,67.50287,60.22765,-13.63911,-7.60388,5.143795,3.717256,4.126915,4.553157,3.024266,4.059728,7.886063
304162056788011008,270,51909,615,0.03299528,153.4156,0.6535509,698.3746,192.5037,197.6033,145.8896,14.72127,129.3099,93.45669,-60.01939,-12.5431,7.167226,4.093434,4.255076,2.806241,1.920481,3.08123,2.73851
304162606543824896,270,51909,617,0.1467433,153.6291,0.7986306,2112.923,649.1311,3072.396,98.62247,44.45451,146.0235,93.94138,-331.4865,-16.78508,16.7856,10.45686,25.07915,2.488367,2.105248,3.299482,4.434576
304167004590336000,270,51909,633,0.08264837,153.917,0.2279402,612.764,138.4865,32.15717,200.3131,17.04222,96.07262,69.77822,-34.47443,-11.16642,7.318702,3.579376,2.997232,3.871958,2.352135,3.580694,3.356178
304168378979870720,270,51909,638,0.08351937,153.8595,0.12018,832.3335,164.5336,83.07488,304.5039,27.69137,154.8626,112.0128,-54.04453,-19.72177,8.419684,4.054094,3.666672,4.35961,2.694758,4.69913,3.596151
305119181223782400,271,51883,1,0.1002674,155.1054,-0.7948242,3203.905,667.6719,320.5351,1257.123,75.75154,475.5004,381.7593,-97.88936,-38.02157,21.96543,8.232566,6.746049,10.04506,3.902722,6.956331,6.531276
305120005857503232,271,51883,4,0.1266051,155.2841,-0.8552939,705.0918,148.168,327.4382,590.5287,25.48971,105.8046,89.00513,-32.82096,-26.82025,7.408197,4.363034,5.687428,6.094693,3.058779,3.943719,3.858189
305120280735410176,271,51883,5,0.05579847,155.0338,-0.7974957,1131.586,192.7697,79.51072,846.0762,56.21497,213.3661,185.7137,-19.7089,-14.52366,11.11312,5.278089,5.166685,9.279549,4.940052,6.361884,6.2325
305121655124944896,271,51883,10,0.05310839,155.2627,-0.7787348,262.6538,74.4704,46.2633,100.6703,11.48569,59.79041,41.60932,-16.47776,-6.213638,3.954926,2.912885,3.049696,2.692606,2.069253,2.518537,2.339291
305125778293549056,271,51883,25,0.07523569,155.4057,-0.3959898,494.3694,96.49973,46.32168,256.7214,18.43838,85.96399,74.10818,-21.94571,-11.74535,5.872539,3.667322,3.595988,4.565469,2.719379,3.377169,3.816515
305130176340060160,271,51883,41,0.04738984,154.755,-1.243539,411.9625,99.71011,162.7411,64.24077,13.21761,85.27061,56.6694,-65.75368,-10.41287,4.637733,2.828453,3.298763,1.921632,1.577286,2.742729,2.062798
305130726095874048,271,51883,43,0.04721433,154.7892,-1.241047,1994.87,382.2944,73.81699,877.6047,37.1764,179.0543,140.888,-26.33227,-11.76841,17.60388,7.447662,6.361838,10.93074,6.084198,7.291756,7.16413
305131275851687936,271,51883,45,0.09492103,154.7861,-1.029548,669.6718,162.3281,56.6137,362.2978,18.86248,108.5707,86.2159,-40.21125,-21.81602,6.949439,3.899113,3.481388,4.820408,2.652875,3.649735,4.448222
305140896578430976,271,51883,80,0.09470966,155.0285,-0.249023,482.1153,115.9101,38.58523,158.3212,16.51134,89.57397,66.1195,-37.90469,-12.40853,4.695478,2.808837,2.468152,2.69117,1.862365,2.655811,3.134786
305144744869128192,271,51883,94,0.04947625,154.637,-0.9091728,1002.406,255.0544,76.97161,332.1633,9.937919,146.4815,108.0546,-61.85608,-20.15749,8.275866,4.290095,2.971411,4.08753,1.963516,3.141588,2.784831
305149692671453184,271,51883,112,0.1389762,154.9179,-0.4402076,669.0622,143.5733,63.09167,267.7085,15.30024,86.29746,63.4313,-36.37309,-14.49012,6.707118,3.423119,3.261233,4.040084,2.329785,3.560698,3.239173
305160962665637888,271,51883,153,0.04708967,154.8279,-0.4068777,237.9874,28.83812,14.64221,116.0208,12.86834,53.02258,39.66248,-17.99532,-8.867499,4.461241,2.753868,2.60271,3.239473,2.305942,2.687733,2.73326
305165360712148992,271,51883,169,0.03381977,154.573,-0.7253661,447.4984,101.8024,32.88969,134.7579,12.03591,98.2141,70.20848,-35.06387,-10.51267,4.742875,2.926803,2.396495,2.632756,1.854474,2.68694,2.387116
305167834613311488,271,51883,178,0.1816841,154.478,-0.4699535,473.5585,116.6527,761.2559,302.3525,21.52058,94.14565,78.4493,-39.21914,-22.57257,8.785211,3.827795,6.80405,4.577665,2.481397,3.596223,3.62073
305168109491218432,271,51883,179,0.06483664,154.4332,-0.3062532,191.6082,52.3669,26.33018,59.49568,8.941856,42.41412,28.61655,-25.57724,-8.157681,2.938214,2.376912,2.219101,2.059759,1.466816,1.945373,1.76874
305170308514473984,271,51883,187,0.08577679,154.4377,-0.7322965,445.7981,99.56963,21.07095,152.3646,10.17671,66.63037,43.52723,-43.86391,-15.21238,4.639384,2.847001,2.345554,2.715852,1.822979,2.535274,2.327723
305173881927264256,271,51883,200,0.06103761,154.3884,-0.02923185,412.3371,82.09808,399.5609,438.7978,97.5841,162.5521,132.0886,-12.9658,-13.60732,6.43804,3.979214,5.749035,5.809031,3.72541,4.476966,4.301245
305174431683078144,271,51883,202,0.06312257,154.0901,-0.9714072,183.4543,53.87339,92.12244,22.85246,8.051668,35.72394,26.71695,-49.04597,-5.695845,2.865695,2.090116,2.618963,1.322837,1.204555,1.473501,1.384706
305175531194705920,271,51883,206,0.05141086,153.96,-1.186373,580.6456,198.851,425.0957,62.70263,19.67712,100.0103,70.20012,-93.24145,-10.70634,4.962954,3.185368,4.808919,1.728008,1.394272,2.074443,1.793328
305178554851682304,271,51883,217,0.06045667,154.1572,-0.7938986,619.0553,142.59,52.43863,247.1728,16.54991,109.1012,77.6297,-46.5448,-18.86506,5.505442,2.966549,2.529978,3.361912,1.768597,2.656663,2.463072
305179379485403136,271,51883,220,0.1720573,154.1534,-1.232895,547.5474,78.85338,28.14173,238.3786,18.83125,95.41105,62.84092,-53.39648,-22.90256,5.419255,3.050345,3.030903,4.465677,2.141648,3.649862,3.669634
305179654363310080,271,51883,221,0.2001533,154.2673,-0.6800843,588.457,162.9906,137.0908,168.6444,18.32531,90.35265,65.82403,-85.45344,-25.58353,6.523379,3.666353,3.139167,3.293539,2.008997,3.486611,2.670022
305187625822611456,271,51883,250,0.0202565,153.7222,-1.152868,351.317,115.4081,118.4121,66.59721,11.54968,82.227,65.26503,-33.93897,-6.45184,4.089837,3.155495,3.364671,1.981155,1.763579,2.343726,2.771718
305188175578425344,271,51883,252,0.04901973,153.6648,-0.83091,378.2714,107.554,629.0885,654.2651,139.9911,155.2616,140.9715,-6.469366,-11.10842,9.974775,6.472288,8.631783,9.362077,6.305305,6.718997,7.291696
305188450456332288,271,51883,253,0.09969421,153.8218,-0.8221757,615.3931,138.3112,64.98494,272.433,19.9875,112.367,80.06708,-42.0222,-18.36254,5.734833,3.264742,3.053396,4.245435,2.260661,3.126737,3.970438
305191748991215616,271,51883,265,0.05991426,154.0026,-0.1127041,142.5164,48.46075,80.43832,108.0336,26.01544,44.92341,37.63548,-3.135581,-2.482292,6.876871,5.237802,5.217786,5.671277,4.631518,5.041175,5.034011
305195047526098944,271,51883,277,0.09443147,154.1138,-0.1207135,346.8955,103.7423,262.3802,103.4488,24.9099,31.28623,35.67748,-53.0737,-18.68262,4.541656,3.515009,4.602154,3.059934,2.591396,3.119785,3.365591
305198895816796160,271,51883,291,0.04865386,153.4721,-1.19447,230.8761,73.36288,49.77011,51.13778,9.483767,55.48991,36.56324,-32.24393,-7.385663,3.143035,2.619349,2.512018,1.981201,1.540235,1.93972,1.726173
305202469229586432,271,51883,304,0.0626008,153.8298,-0.6499085,36.1058,9.897922,20.41326,16.88344,11.89631,19.45479,13.64141,-3.399599,-1.361552,2.4269,1.931388,2.85389,2.286415,2.13785,2.384353,2.290635
305204393374935040,271,51883,311,0.06925364,153.806,-0.6615203,351.0042,115.5058,318.9954,16.45391,8.440899,43.98294,31.61513,-85.62342,-4.879148,3.520982,2.618484,4.136892,1.179528,1.135491,1.471886,1.345428
305207417031911424,271,51883,322,0.0861435,153.726,0.5724425,313.0654,96.91839,659.7291,392.0382,36.24536,113.5781,91.51554,-13.99261,-17.38307,5.348423,4.100913,7.030728,5.047843,3.327418,4.304184,4.194254
305209066299353088,271,51883,328,0.0456757,153.6725,1.111668,213.4592,64.51099,49.36771,52.76645,9.028135,52.45734,35.9637,-28.42822,-7.486465,3.6918,2.419064,2.281816,1.796656,1.495346,1.769568,1.673204
305210165810980864,271,51883,332,0.02119927,153.7597,0.9682915,230.2601,72.986,119.0664,36.53754,9.788106,50.7296,34.68106,-18.36893,-3.144279,5.038688,2.817545,3.38681,1.694855,1.665728,1.972233,2.138142
305211540200515584,271,51883,337,0.07171179,153.8019,0.9614322,160.0737,40.733,66.79703,238.902,26.21676,63.3541,38.6685,-3.19296,-4.434567,6.77523,4.769601,5.243154,7.171938,5.210286,5.942415,5.799923
